           5           4           3
    1    1    1              6.9311061412E+14              0.0000000000E+00              3.4845023628E+15              0.0000000000E+00              1.6916176881E+02              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    1    2              7.7721092478E+14              0.0000000000E+00              3.9073031759E+15              0.0000000000E+00              1.2211757121E+02              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    1    3              8.6131123545E+14              0.0000000000E+00              4.3301039890E+15              0.0000000000E+00              3.6612845598E+01              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    2    1              1.8944616355E+15              0.0000000000E+00              2.8352622008E+15              0.0000000000E+00              1.8694759695E+02              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    2    2              2.1908822498E+15              0.0000000000E+00              3.2788870004E+15              0.0000000000E+00              1.3512471714E+02              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    2    3              2.4873028642E+15              0.0000000000E+00              3.7225118000E+15              0.0000000000E+00              4.0493080007E+01              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    3    1              2.7518136382E+15              0.0000000000E+00              1.8387030886E+15              0.0000000000E+00              2.0149803713E+02              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    3    2              3.2784432469E+15              0.0000000000E+00              2.1905857432E+15              0.0000000000E+00              1.4592768805E+02              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    3    3              3.8050728556E+15              0.0000000000E+00              2.5424683978E+15              0.0000000000E+00              4.3733041975E+01              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    4    1              3.1918967360E+15              0.0000000000E+00              6.3490773619E+14              0.0000000000E+00              2.0990958002E+02              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    4    2              3.8775309564E+15              0.0000000000E+00              7.7128886213E+14              0.0000000000E+00              1.5226626715E+02              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    1    4    3              4.5631651768E+15              0.0000000000E+00              9.0766998806E+14              0.0000000000E+00              4.5644689462E+01              0.0000000000E+00              4.7345193030E+15              9.3380751569E+13              2.1427272733E+02   0
    2    1    1              1.8116460723E+15              0.0000000000E+00              9.1077598448E+15              0.0000000000E+00              2.5228907915E+02              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    1    2              2.3279761706E+15              0.0000000000E+00              1.1703526539E+16              0.0000000000E+00              1.7011212221E+02              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    1    3              2.8443062689E+15              0.0000000000E+00              1.4299293233E+16              0.0000000000E+00              4.8599974423E+01              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    2    1              5.1741937169E+15              0.0000000000E+00              7.7437281339E+15              0.0000000000E+00              2.5512832349E+02              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    2    2              6.6999555672E+15              0.0000000000E+00              1.0027192112E+16              0.0000000000E+00              1.7143280532E+02              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    2    3              8.2257174175E+15              0.0000000000E+00              1.2310656089E+16              0.0000000000E+00              4.8897721791E+01              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    3    1              7.7840694101E+15              0.0000000000E+00              5.2011488959E+15              0.0000000000E+00              2.5906750355E+02              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    3    2              1.0195353274E+16              0.0000000000E+00              6.8123172635E+15              0.0000000000E+00              1.7310375984E+02              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    3    3              1.2606637137E+16              0.0000000000E+00              8.4234856310E+15              0.0000000000E+00              4.9250106207E+01              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    4    1              9.2203205823E+15              0.0000000000E+00              1.8340357950E+15              0.0000000000E+00              2.6189750985E+02              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    4    2              1.2184054394E+16              0.0000000000E+00              2.4235591039E+15              0.0000000000E+00              1.7417034471E+02              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    2    4    3              1.5147788206E+16              0.0000000000E+00              3.0130824127E+15              0.0000000000E+00              4.9449583393E+01              0.0000000000E+00              1.5790727593E+16              2.1073446779E+14              2.7128597767E+02   0
    3    1    1              6.0322522595E+15              0.0000000000E+00              3.0326180010E+16              0.0000000000E+00              2.2200169515E+02              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    1    2              7.5820182928E+15              0.0000000000E+00              3.8117379993E+16              0.0000000000E+00              1.4971502680E+02              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    1    3              9.1317843261E+15              0.0000000000E+00              4.5908579976E+16              0.0000000000E+00              4.2522481378E+01              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    2    1              1.7261611128E+16              0.0000000000E+00              2.5833826687E+16              0.0000000000E+00              2.2613464378E+02              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    2    2              2.1911838286E+16              0.0000000000E+00              3.2793383449E+16              0.0000000000E+00              1.5214612383E+02              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    2    3              2.6562065443E+16              0.0000000000E+00              3.9752940211E+16              0.0000000000E+00              4.3167143211E+01              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    3    1              2.6072256857E+16              0.0000000000E+00              1.7420925074E+16              0.0000000000E+00              2.3234748684E+02              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    3    2              3.3666015767E+16              0.0000000000E+00              2.2494912560E+16              0.0000000000E+00              1.5563526276E+02              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    3    3              4.1259774678E+16              0.0000000000E+00              2.7568900045E+16              0.0000000000E+00              4.4092359881E+01              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    4    1              3.1072008258E+16              0.0000000000E+00              6.1806067217E+15              0.0000000000E+00              2.3667618453E+02              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    4    2              4.0729542273E+16              0.0000000000E+00              8.1016096758E+15              0.0000000000E+00              1.5777639837E+02              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    3    4    3              5.0387076288E+16              0.0000000000E+00              1.0022612630E+16              0.0000000000E+00              4.4639845200E+01              0.0000000000E+00              5.2665764346E+16              7.8661279741E+14              2.4518937977E+02   0
    4    1    1              2.0934654472E+16              0.0000000000E+00              1.0524561518E+17              0.0000000000E+00              1.9500337408E+02              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    1    2              2.6193195563E+16              0.0000000000E+00              1.3168208648E+17              0.0000000000E+00              1.3388924965E+02              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    1    3              3.1451736653E+16              0.0000000000E+00              1.5811855777E+17              0.0000000000E+00              3.8650711921E+01              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    2    1              5.9700984610E+16              0.0000000000E+00              8.9348837605E+16              0.0000000000E+00              1.9873915271E+02              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    2    2              7.5275888866E+16              0.0000000000E+00              1.1265832907E+17              0.0000000000E+00              1.3632287608E+02              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    2    3              9.0850793121E+16              0.0000000000E+00              1.3596782053E+17              0.0000000000E+00              3.9346878680E+01              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    3    1              8.9751251467E+16              0.0000000000E+00              5.9969868957E+16              0.0000000000E+00              2.0459735795E+02              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    3    2              1.1460781223E+17              0.0000000000E+00              7.6578491873E+16              0.0000000000E+00              1.3998934626E+02              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    3    3              1.3946437300E+17              0.0000000000E+00              9.3187114790E+16              0.0000000000E+00              4.0394234491E+01              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    4    1              1.0625566664E+17              0.0000000000E+00              2.1135566199E+16              0.0000000000E+00              2.1018156578E+02              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    4    2              1.3736441184E+17              0.0000000000E+00              2.7323480353E+16              0.0000000000E+00              1.4310110571E+02              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    4    4    3              1.6847315704E+17              0.0000000000E+00              3.3511394506E+16              0.0000000000E+00              4.1238598542E+01              0.0000000000E+00              1.7565262385E+17              3.0375185216E+15              2.1753758314E+02   0
    5    1    1              7.2627984123E+16              0.0000000000E+00              3.6512553281E+17              0.0000000000E+00              2.1701826756E+02              0.0000000000E+00              5.8584252310E+17              9.9861220745E+15              2.2797771371E+02   0
    5    1    2              9.2197471430E+16              0.0000000000E+00              4.6350798919E+17              0.0000000000E+00              1.5096080644E+02              0.0000000000E+00              5.8584252310E+17              9.9861220745E+15              2.2797771371E+02   0
    5    1    3              1.1176695874E+17              0.0000000000E+00              5.6189044557E+17              0.0000000000E+00              4.4070037130E+01              0.0000000000E+00              5.8584252310E+17              9.9861220745E+15              2.2797771371E+02   0
    5    2    1              2.0703477893E+17              0.0000000000E+00              3.0984944322E+17              0.0000000000E+00              2.1766400194E+02              0.0000000000E+00              5.8584252310E+17              9.9861220745E+15              2.2797771371E+02   0
    5    2    2              2.6284321111E+17              0.0000000000E+00              3.9337266442E+17              0.0000000000E+00              1.5130596095E+02              0.0000000000E+00              5.8584252310E+17              9.9861220745E+15              2.2797771371E+02   0
    5    2    3              3.1865164328E+17              0.0000000000E+00              4.7689588561E+17              0.0000000000E+00              4.4151193916E+01              0.0000000000E+00              5.8584252310E+17              9.9861220745E+15              2.2797771371E+02   0
    5    3    1              3.0996277830E+17              0.0000000000E+00              2.0711050701E+17              0.0000000000E+00              2.1922038797E+02              0.0000000000E+00              5.8584252310E+17              9.9861220745E+15              2.2797771371E+02   0
