           5           4           3
    1    1    1              8.4181867559E+14              2.2556463430E+14              4.3814008880E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    1    2              6.1624046275E+14              6.1624046275E+14              4.3813043482E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    1    3              2.2555469411E+14              8.4178157832E+14              4.3812078084E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    2    1              2.4348532392E+15              6.5241695913E+14              3.7725623333E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    2    2              1.7821037316E+15              1.7821037316E+15              3.7718584878E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    2    3              6.5217493215E+14              2.4339499822E+15              3.7711628266E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    3    1              3.7287373232E+15              9.9911215455E+14              2.5793519109E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    3    2              2.7284272311E+15              2.7284272311E+15              2.5782199230E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    3    3              9.9823626247E+14              3.7254684495E+15              2.5770906693E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    4    1              4.4738829614E+15              1.1987733265E+15              9.2130329992E+14              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    4    2              3.2730309976E+15              3.2730309976E+15              9.2071856976E+14              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    1    4    3              1.1972541571E+15              4.4682133438E+15              9.2013575989E+14              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              4.7345193030E+15              9.3472990001E+13              2.1402526194E+02   0
    2    1    1              2.8056915151E+15              7.5178277568E+14              1.4602740058E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    1    2              2.0538725093E+15              2.0538725093E+15              1.4602482472E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    1    3              7.5175708223E+14              2.8055956258E+15              1.4602240985E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    2    1              8.1113436610E+15              2.1734279835E+15              1.2567718282E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    2    2              5.9370386936E+15              5.9370386936E+15              1.2565862128E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    2    3              2.1727836265E+15              8.1089388878E+15              1.2563992326E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    3    1              1.2423501248E+16              3.3288671267E+15              8.5939498836E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    3    2              9.0913142710E+15              9.0913142710E+15              8.5908127996E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    3    3              3.3264368273E+15              1.2414431248E+16              8.5876757157E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    4    1              1.4918940881E+16              3.9975181609E+15              3.0722460966E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    4    2              1.0915434835E+16              1.0915434835E+16              3.0705616773E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    2    4    3              3.9931513923E+15              1.4902643879E+16              3.0688900674E+15              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.5790727593E+16              2.1101465435E+14              2.7104647096E+02   0
    3    1    1              9.0200892607E+15              2.4169256331E+15              4.6946721714E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    1    2              6.6030427918E+15              6.6030427918E+15              4.6945862603E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    1    3              2.4168344108E+15              9.0197488145E+15              4.6944949799E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    2    1              2.6228731852E+16              7.0279675181E+15              4.0638804935E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    2    2              1.9197473769E+16              1.9197473769E+16              4.0631840390E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    2    3              7.0255586579E+15              2.6219741863E+16              4.0624875844E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    3    1              4.0699855059E+16              1.0905493295E+16              2.8154101461E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    3    2              2.9780263668E+16              2.9780263668E+16              2.8140779503E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    3    3              1.0895196335E+16              4.0661426282E+16              2.8127518376E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    4    1              4.9619880509E+16              1.3295606911E+16              1.0218184081E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    4    2              3.6295114430E+16              3.6295114430E+16              1.0209981473E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    3    4    3              1.3274288712E+16              4.9540319909E+16              1.0201800227E+16              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              5.2665764346E+16              7.8487834887E+14              2.4490991196E+02   0
    4    1    1              3.1000151196E+16              8.3064654782E+15              1.6134601656E+17              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.7565262385E+17              3.0496626962E+15              2.1707614504E+02   0
    4    1    2              2.2693383456E+16              2.2693383456E+16              1.6134386757E+17              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.7565262385E+17              3.0496626962E+15              2.1707614504E+02   0
    4    1    3              8.3062442072E+15              3.0999325401E+16              1.6134171857E+17              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.7565262385E+17              3.0496626962E+15              2.1707614504E+02   0
    4    2    1              8.9538219788E+16              2.3991693684E+16              1.3873054438E+17              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.7565262385E+17              3.0496626962E+15              2.1707614504E+02   0
    4    2    2              6.5538492263E+16              6.5538492263E+16              1.3871354060E+17              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.7565262385E+17              3.0496626962E+15              2.1707614504E+02   0
    4    2    3              2.3985865015E+16              8.9516466899E+16              1.3869684045E+17              0.0000000000E+00              0.0000000000E+00              0.0000000000E+00              1.7565262385E+17              3.0496626962E+15              2.1707614504E+02   0
