39.96   # distance
4.3  0.0   # stellar m/l, error
82.939205069 76.126749226  90.103094801  # incl
1.463776123547165  18.891350675685175  0.10167342640194296 # incl error
  2.261  1.2339e+10  1.2339e+10  1.2356e+10  1.2099e+10  1.2099e+10  1.2116e+10  2.3864e+08  2.3864e+08  2.3864e+08
  2.362  1.2752e+10  1.2752e+10  1.2771e+10  1.2490e+10  1.2490e+10  1.2510e+10  2.6030e+08  2.6030e+08  2.6030e+08
  2.467  1.3196e+10  1.3196e+10  1.3218e+10  1.2911e+10  1.2911e+10  1.2933e+10  2.8392e+08  2.8392e+08  2.8392e+08
  2.577  1.3675e+10  1.3675e+10  1.3700e+10  1.3364e+10  1.3364e+10  1.3389e+10  3.0968e+08  3.0968e+08  3.0968e+08
  2.693  1.4190e+10  1.4190e+10  1.4217e+10  1.3851e+10  1.3851e+10  1.3878e+10  3.3777e+08  3.3777e+08  3.3777e+08
  2.813  1.4742e+10  1.4742e+10  1.4772e+10  1.4373e+10  1.4373e+10  1.4403e+10  3.6839e+08  3.6839e+08  3.6839e+08
  2.939  1.5333e+10  1.5333e+10  1.5365e+10  1.4930e+10  1.4930e+10  1.4962e+10  4.0178e+08  4.0178e+08  4.0178e+08
  3.070  1.5961e+10  1.5961e+10  1.5997e+10  1.5522e+10  1.5522e+10  1.5557e+10  4.3818e+08  4.3818e+08  4.3818e+08
  3.207  1.6628e+10  1.6628e+10  1.6666e+10  1.6148e+10  1.6148e+10  1.6186e+10  4.7787e+08  4.7787e+08  4.7787e+08
  3.350  1.7331e+10  1.7331e+10  1.7371e+10  1.6808e+10  1.6808e+10  1.6849e+10  5.2113e+08  5.2113e+08  5.2113e+08
  3.500  1.8069e+10  1.8069e+10  1.8112e+10  1.7499e+10  1.7499e+10  1.7542e+10  5.6829e+08  5.6829e+08  5.6829e+08
  3.657  1.8840e+10  1.8840e+10  1.8885e+10  1.8219e+10  1.8219e+10  1.8264e+10  6.1970e+08  6.1970e+08  6.1970e+08
  3.820  1.9642e+10  1.9642e+10  1.9689e+10  1.8965e+10  1.8965e+10  1.9012e+10  6.7573e+08  6.7573e+08  6.7573e+08
