152    6
    1      -55.1457        2.0968      193.5000        2.0798     6        0.0770        0.3000        0.0000        0.3000
    2      -72.0331        2.1187      173.2970        2.2978     6        0.1006        0.3000        0.0000        0.3000
    3      -70.3214        2.9704      157.6940        3.0237     6        0.0983        0.3000        0.0000        0.3000
    4      -59.3916        2.6410      179.5030        2.6000     6        0.0830        0.3000        0.0000        0.3000
    5      -42.9252        2.6270      203.9490        2.4986     6        0.0600        0.3000        0.0000        0.3000
    6      -76.6923        4.1897      153.1590        4.2396     6        0.1072        0.3000        0.0000        0.3000
    7      -60.8558        2.8168      154.1940        3.0038     6        0.0850        0.3000        0.0000        0.3000
    8      -45.5340        2.6694      184.9500        2.8010     6        0.0636        0.3000        0.0000        0.3000
    9      -73.7064        3.3263      133.9860        3.5988     6        0.1030        0.3000        0.0000        0.3000
   10      -50.0778        3.2495      167.2660        3.3232     6        0.0700        0.3000        0.0000        0.3000
   11      -86.6754        3.8750      146.3870        5.2427     6        0.1211        0.3000        0.0000        0.3000
   12      -26.1590        1.9576      201.4540        1.8966     6        0.0365        0.3000        0.0000        0.3000
   13      -37.2943        2.5324      178.6010        2.6251     6        0.0521        0.3000        0.0000        0.3000
   14      -34.4990        2.0178      209.0830        2.4391     6        0.0482        0.3000        0.0000        0.3000
   15      -16.3027        2.6189      213.9030        2.2605     6        0.0228        0.3000        0.0000        0.3000
   16      -38.7077        4.3361      150.9810        4.8294     6        0.0541        0.3000        0.0000        0.3000
   17      -60.5436        3.4357      125.8640        3.5983     6        0.0846        0.3000        0.0000        0.3000
   18      -19.7254        4.7335      158.9490        4.6179     6        0.0276        0.3000        0.0000        0.3000
   19        4.2529        2.7654      168.3870        2.7301     6       -0.0059        0.3000        0.0000        0.3000
   20      -16.4615        3.5297      143.8570        3.5445     6        0.0230        0.3000        0.0000        0.3000
   21        3.0782        3.5030      178.6980        3.0119     6       -0.0043        0.3000        0.0000        0.3000
   22        7.4261        2.4720      204.6160        2.2845     6       -0.0104        0.3000        0.0000        0.3000
   23        0.0642        3.2353      146.3070        3.7537     6       -0.0001        0.3000        0.0000        0.3000
   24      -40.5902       10.0825      111.4050       10.0086     6        0.0567        0.3000        0.0000        0.3000
   25       -0.1276        6.7604      110.5890        7.0940     6        0.0002        0.3000        0.0000        0.3000
   26      -87.3687        8.2117      102.1610        7.2087     6        0.1221        0.3000        0.0000        0.3000
   27      -89.7611        4.0744      122.0640        4.5906     6        0.1254        0.3000        0.0000        0.3000
   28      -91.8239        4.0835      137.6060        4.0820     6        0.1283        0.3000        0.0000        0.3000
   29      -85.3951        3.6154      151.7840        3.8806     6        0.1193        0.3000        0.0000        0.3000
   30     -114.3580        4.6658      122.1780        4.9735     6        0.1598        0.3000        0.0000        0.3000
   31      -81.4300        3.5452      160.4410        3.6119     6        0.1138        0.3000        0.0000        0.3000
   32     -132.0510        4.9994      103.5270        5.0644     6        0.1845        0.3000        0.0000        0.3000
   33     -124.5350        3.7981      122.6700        4.1195     6        0.1740        0.3000        0.0000        0.3000
   34      -95.7580        3.5007      129.3700        3.3790     6        0.1338        0.3000        0.0000        0.3000
   35     -152.6960        3.7237       99.8517        3.8012     6        0.2133        0.3000        0.0000        0.3000
   36      -90.3990        3.9430      143.6930        3.8915     6        0.1263        0.3000        0.0000        0.3000
   37     -161.8010        6.0123       85.0652        6.6092     6        0.2261        0.3000        0.0000        0.3000
   38     -111.7940        2.9943      119.7210        3.3542     6        0.1562        0.3000        0.0000        0.3000
   39      -95.2033        3.3516      144.5920        3.3656     6        0.1330        0.3000        0.0000        0.3000
   40     -197.6370        6.0079       65.5906        7.2035     6        0.2761        0.3000        0.0000        0.3000
   41     -165.6160        4.3043       83.3342        4.7753     6        0.2314        0.3000        0.0000        0.3000
   42     -125.5160        3.5372      104.3610        3.9421     6        0.1754        0.3000        0.0000        0.3000
   43     -200.2530        4.6879       70.5455        6.3901     6        0.2798        0.3000        0.0000        0.3000
   44     -113.5730        4.5225      117.8220        4.7783     6        0.1587        0.3000        0.0000        0.3000
   45      -92.0753        3.9628      146.0720        3.5701     6        0.1286        0.3000        0.0000        0.3000
   46      -91.0898        3.3440      161.6950        3.6062     6        0.1273        0.3000        0.0000        0.3000
   47      -98.1729        3.5833      121.1800        4.1009     6        0.1372        0.3000        0.0000        0.3000
   48      -69.5816        2.5410      164.6130        2.5937     6        0.0972        0.3000        0.0000        0.3000
   49      -88.2302        3.4679      157.8750        3.1531     6        0.1233        0.3000        0.0000        0.3000
   50      -82.3289        3.3184      167.3280        3.3299     6        0.1150        0.3000        0.0000        0.3000
   51     -107.6110        5.3229       95.1285        5.7503     6        0.1504        0.3000        0.0000        0.3000
   52      -51.8417        2.4857      205.5820        2.3709     6        0.0724        0.3000        0.0000        0.3000
   53      -79.5708        3.6448      144.9460        4.0592     6        0.1112        0.3000        0.0000        0.3000
   54      -91.3735        3.9442      118.0400        3.7089     6        0.1277        0.3000        0.0000        0.3000
   55      -72.6749        2.9911      164.7620        3.4431     6        0.1015        0.3000        0.0000        0.3000
   56      -60.5916        2.9094      176.1180        3.1164     6        0.0847        0.3000        0.0000        0.3000
   57      -39.0104        2.3175      206.0140        2.3116     6        0.0545        0.3000        0.0000        0.3000
   58      -34.4129        2.4266      206.8000        2.0482     6        0.0481        0.3000        0.0000        0.3000
   59      -70.6768        3.5479      121.3320        3.9969     6        0.0987        0.3000        0.0000        0.3000
   60      -65.8570        4.5950      138.5120        5.6327     6        0.0920        0.3000        0.0000        0.3000
   61      -59.1339        3.3719      171.2910        3.7174     6        0.0826        0.3000        0.0000        0.3000
   62      -49.2578        3.2075      170.3700        3.1709     6        0.0688        0.3000        0.0000        0.3000
   63      -16.6150        2.3117      214.0120        2.2708     6        0.0232        0.3000        0.0000        0.3000
   64      -34.8226        3.0110      192.5010        3.2053     6        0.0487        0.3000        0.0000        0.3000
   65      -46.7406        4.3292      129.9430        4.1870     6        0.0653        0.3000        0.0000        0.3000
   66       -9.7196        1.9864      204.6500        1.8276     6        0.0136        0.3000        0.0000        0.3000
   67       19.7364        1.6585      210.2710        1.6884     6       -0.0276        0.3000        0.0000        0.3000
   68      -55.3930        7.4374       99.0821        6.3961     6        0.0774        0.3000        0.0000        0.3000
   69      -38.5227        2.8867      174.3750        3.5367     6        0.0538        0.3000        0.0000        0.3000
   70       17.2862        3.2770      121.6360        3.7585     6       -0.0242        0.3000        0.0000        0.3000
   71      -19.8976        3.8957      170.7020        3.8819     6        0.0278        0.3000        0.0000        0.3000
   72       25.4342        2.2356      198.9160        2.2080     6       -0.0355        0.3000        0.0000        0.3000
   73       31.9210        2.3194      172.7090        2.6144     6       -0.0446        0.3000        0.0000        0.3000
   74       -3.0782        3.5030      178.6980        3.0119     6        0.0043        0.3000        0.0000        0.3000
   75      -34.4652        5.1683      107.4330        5.6462     6        0.0482        0.3000        0.0000        0.3000
   76       16.3027        2.6189      213.9030        2.2605     6       -0.0228        0.3000        0.0000        0.3000
